Link,Name,Cuisine,Price_4_two,Rating
https://www.swiggy.com/restaurants/arbor-brewing-company-magrath-road-ashok-nagar-bangalore-71482,Arbor Brewing Company,"Continental, American, Desserts, Fast Food, Beverages, Seafood",1200,4.4
https://www.swiggy.com/restaurants/just-bake-bakery-desserts-cakes-and-confectioners-hanumanthnagar-banashankari-bangalore-26814,"Just Bake - Bakery, Desserts, Cakes & Confectioners",Desserts,400,4.2
https://www.swiggy.com/restaurants/maya-bangalore-5th-block-jayanagar-bangalore-604626,Maya Bangalore,"Continental, Pan-Asian, Pastas, Snacks, Beverages",1500,4.3
https://www.swiggy.com/restaurants/ciros-pizzeria-wood-street-richmond-road-bangalore-411550,Ciro's Pizzeria,"Italian, Pastas, Pizzas",600,4.3
https://www.swiggy.com/restaurants/nomad-vegetarian-and-plant-based-pizza-series-cmh-road-indiranagar-bangalore-640349,Nomad - Vegetarian and Plant based Pizza Series,"Italian, Indian",1200,4.2
https://www.swiggy.com/restaurants/chinese-bowl-dena-bank-colony-banashankari-bangalore-254050,Chinese Bowl,"Chinese, Thai, Seafood, Asian, Healthy Food, Beverages",350,3.9
https://www.swiggy.com/restaurants/vegan-vogue-3rd-stage-indiranagar-bangalore-455399,Vegan Vogue,"Healthy Food, Continental, Italian, Asian, Snacks, Mexican, Indian, Pan-Asian, A...",800,4.2
https://www.swiggy.com/restaurants/biryani-trip-destination-hyderabad-hare-krishna-road-seshadripuram-bangalore-502855,Biryani Trip - Destination Hyderabad,"Fast Food, Snacks",180,3.8
https://www.swiggy.com/restaurants/bucket-biriyani-17th-main-road-koramangala-bangalore-674281,Bucket Biriyani,"Biryani, Chinese",500,
https://www.swiggy.com/restaurants/paratha-wala-langford-town-basavanagudi-bangalore-507739,Paratha Wala,North Indian,199,
https://www.swiggy.com/restaurants/dolphins-restaurant-wheeler-road-frazer-town-bangalore-401331,Dolphins Restaurant,"Indian, Chinese",600,4
https://www.swiggy.com/restaurants/faasos-signature-wraps-and-rolls-1st-main-rd-vasanth-nagar-bangalore-566433,Faasos' Signature Wraps & Rolls,"Snacks, Beverages, Desserts, Indian",350,
https://www.swiggy.com/restaurants/spiga-1st-stage-indiranagar-bangalore-371247,Spiga,"Continental, Mediterranean, Pan-Asian, Healthy Food, Salads, Desserts",300,4
https://www.swiggy.com/restaurants/akss-2nd-stage-indiranagar-bangalore-8355,Akss,"Indian, North Indian, Sweets, Chaat, Snacks",700,4.6
https://www.swiggy.com/restaurants/nomad-pizza-traveller-series-cmh-road-indiranagar-bangalore-538467,Nomad Pizza- Traveller Series,Pizzas,850,4.4
https://www.swiggy.com/restaurants/samudra-resturant-nagappa-street-seshadripuram-bangalore-492991,SAMUDRA RESTURANT,"North Indian, Chinese, Biryani, Tandoor, Fast Food",750,
https://www.swiggy.com/restaurants/mega-biryani-hare-krishna-road-seshadripuram-bangalore-518392,Mega Biryani,"Biryani, Hyderabadi",400,
https://www.swiggy.com/restaurants/sodabottleopenerwala-lavelle-road-bangalore-31422,Sodabottleopenerwala,"Parsi, Indian",500,4.2
https://www.swiggy.com/restaurants/cheesecakes-by-cakezone-domlur-layout-indiranagar-bangalore-581477,Cheesecakes By CakeZone,"Desserts, Bakery",200,4.4
https://www.swiggy.com/restaurants/india-bistro-indiranagar-bangalore-370704,India Bistro,"North Indian, Biryani, Kebabs, Indian, Mughlai, Seafood, Desserts, Beverages",750,4.5
https://www.swiggy.com/restaurants/the-grill-and-cheese-cafe-coles-road-frazer-town-bangalore-269113,The Grill and Cheese Cafe,"Burgers, Pastas, Continental, Grill",450,4.4
https://www.swiggy.com/restaurants/kubo-hal-2nd-stage-indiranagar-bangalore-519991,KUBO,"Japanese, Indonesian, Asian",1000,4
https://www.swiggy.com/restaurants/buffalo-wild-wings-indiranagar-bangalore-270831,Buffalo Wild Wings,"American, Continental, Fast Food, Desserts",1200,4
https://www.swiggy.com/restaurants/sanadige-by-goldfinch-high-grounds-bangalore-215520,Sanadige by Goldfinch,"Coastal, Mangalorean, Seafood, Goan, South Indian, North Indian, Chinese, Desser...",1200,4.4
https://www.swiggy.com/restaurants/saiko-sushi-house-btm-layout-gurappanpalya-main-road-bangalore-683998,Saiko Sushi House,"Sushi, Japanese",600,
https://www.swiggy.com/restaurants/la-fresca-pasta-6th-block-koramangala-bangalore-482456,La Fresca Pasta,"Italian, Pastas, Continental, Beverages, Pizzas",600,4.1
https://www.swiggy.com/restaurants/ghar-ki-rasoi-1st-stage-indiranagar-bangalore-40100,Ghar Ki Rasoi,"Chinese, Italian, North Indian",300,3.8
https://www.swiggy.com/restaurants/toscanos-crafted-cakes-and-desserts-vittal-malya-road-ashok-nagar-bangalore-347256,Toscano's Crafted Cakes and Desserts,"Desserts, Bakery",600,4.3
https://www.swiggy.com/restaurants/sri-sharana-basaveeshwara-khanavali-amarjyothi-layout-domlur-bangalore-211982,Sri Sharana Basaveeshwara Khanavali,South Indian,200,3.8
https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,Ebony,"North Indian, Tandoor, Indian",1000,4.5
https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,Ebony,"North Indian, Tandoor, Indian",1000,4.5
https://www.swiggy.com/restaurants/the-punjabi-kitchen-hal-2nd-stage-indiranagar-bangalore-571338,The Punjabi kitchen,"North Indian, Bengali, South Indian, Fast Food, Chinese, Biryani, Desserts, Kera...",5,3.8
https://www.swiggy.com/restaurants/coastal-machali-co-residency-road-bangalore-369627,COASTAL MACHALI CO,"Indian, Asian, Tandoor, Seafood, Chinese, Coastal",600,4.1
https://www.swiggy.com/restaurants/burgerama-2nd-stage-indiranagar-bangalore-578378,Burgerama,"Fast Food, American, Beverages",600,4.1
https://www.swiggy.com/restaurants/reez-restaurant-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318480,REEZ RESTAURANT,"Chinese, Biryani, Indian, North Indian",300,3.8
https://www.swiggy.com/restaurants/gourmet-couch-by-itc-hotels-residency-road-ashok-nagar-bangalore-294450,Gourmet Couch By ITC Hotels,"Japanese, North Indian, Mughlai, Biryani, Pan-Asian, Sushi, Seafood, Kebabs, Des...",1000,4.3
https://www.swiggy.com/restaurants/woodfire-pizza-house-5th-block-koramangala-bangalore-437093,WoodFire Pizza House,"Pizzas, Beverages",200,4.2
https://www.swiggy.com/restaurants/anda-ka-funda-sg-palya-tavarekere-bangalore-589881,ANDA KA FUNDA,"North Indian, Chinese, Biryani, Indian",149,
https://www.swiggy.com/restaurants/laali-da-dhaba-hal-2nd-stage-indiranagar-bangalore-385768,Laali Da Dhaba,"Punjabi, North Indian, Tandoor, Desserts, Beverages",300,3.8
https://www.swiggy.com/restaurants/lono-1st-stage-indiranagar-bangalore-221227,Lono,"Chinese, Continental, Indian, Italian, Mexican, Tandoor",800,4.3
https://www.swiggy.com/restaurants/got-cafe-basaveshwar-nagar-rajajinagar-bangalore-557735,GOT Cafe,"Snacks, Fast Food",1200,
https://www.swiggy.com/restaurants/nutmeg-by-itc-hotels-cakes-and-desserts-residency-road-ashok-nagar-bangalore-352508,Nutmeg By ITC Hotels- Cakes & Desserts,"Bakery, Desserts",1000,3.9
https://www.swiggy.com/restaurants/pure-punjabi-dhaba-ashok-nagar-st-marks-road-bangalore-411982,Pure Punjabi Dhaba,"Indian, North Indian, Snacks",200,4.2
https://www.swiggy.com/restaurants/fabelle-chocolates-itc-welcomhotel-victoria-layout-richmond-road-bangalore-304594,Fabelle Chocolates - ITC WelcomHotel,"Bakery, Desserts",600,4.6
https://www.swiggy.com/restaurants/oonu-ready-khb-colony-koramangala-bangalore-510802,Oonu Ready,"South Indian, Kerala",300,3.5
https://www.swiggy.com/restaurants/say-cheese-pizza-6th-block-koramangala-bangalore-273159,Say Cheese! Pizza,"Pizzas, Italian, Desserts",300,3.9
https://www.swiggy.com/restaurants/sukh-sagar-5th-a-block-koramangala-bangalore-30458,Sukh Sagar,South Indian,400,4.3
https://www.swiggy.com/restaurants/dil-dilli-sarvagna-nagar-indiranagar-bangalore-694315,Dil Dilli,"North Indian, Punjabi, Home Food, Indian, Snacks, Beverages, Sweets, Desserts",200,
https://www.swiggy.com/restaurants/chilli-and-chives-hal-2nd-stage-indiranagar-bangalore-484064,Chilli & Chives,"Asian, Chinese, Thai, Vietnamese",750,4.3
https://www.swiggy.com/restaurants/chickpet-donne-biriyani-house-7th-block-koramangala-bangalore-251194,Chickpet donne biriyani house,Biryani,250,4
https://www.swiggy.com/restaurants/flax-healthy-living-hal-3rd-stage-indiranagar-bangalore-223964,Flax - Healthy Living,"Salads, Healthy Food",700,4.5
https://www.swiggy.com/restaurants/de-famous-cafe-e-end-main-rd-jayanagar-bangalore-683695,De Famous Cafe,"Burgers, Fast Food, Chinese",180,
https://www.swiggy.com/restaurants/atho-kings-maruti-nagar-btm-layout-bangalore-587467,Atho Kings,Chinese,300,3.2
https://www.swiggy.com/restaurants/grill-and-the-goat-1st-stage-indiranagar-bangalore-291209,GRILL AND THE GOAT,"North Indian, Mughlai, Biryani, Chinese",600,4.2
https://www.swiggy.com/restaurants/ambur-dum-biriyani-binnamangala-indiranagar-bangalore-224868,Ambur Dum Biriyani,"Indian, Mughlai",300,3.8
https://www.swiggy.com/restaurants/the-golden-thali-1st-stage-indiranagar-bangalore-214928,The Golden Thali,"Indian, North Indian",200,3.9
https://www.swiggy.com/restaurants/iced-sg-palya-tavarekere-bangalore-530959,ICED,"Beverages, Fast Food",200,3.2
https://www.swiggy.com/restaurants/tera-bites-khb-colony-koramangala-bangalore-394070,Tera Bites,Chinese,200,4.2
https://www.swiggy.com/restaurants/madurai-parotta-house-1st-stage-btm-layout-bangalore-445430,Madurai Parotta House,"South Indian, Chinese, Chettinad",250,3.4
https://www.swiggy.com/restaurants/the-punjabi-kitchen-hal-2nd-stage-indiranagar-bangalore-571338,The Punjabi kitchen,"North Indian, Bengali, South Indian, Fast Food, Chinese, Biryani, Desserts, Kera...",5,3.8
https://www.swiggy.com/restaurants/sayaam-kitchen-kodihalli-indiranagar-bangalore-229748,Sayaam Kitchen,"North Indian, Chinese",250,4.1
https://www.swiggy.com/restaurants/hotel-savitha-family-restaurant-4th-block-koramangala-bangalore-1371,Hotel Savitha Family Restaurant,"North Indian, South Indian, Biryani, Chinese, Indian, Tandoor, Beverages",150,3.9
https://www.swiggy.com/restaurants/fill-n-chill-btm-layout-koramangala-bangalore-689925,Fill N Chill,"Seafood, Indian",1600,
https://www.swiggy.com/restaurants/brownie-heaven-2nd-stage-indiranagar-bangalore-56991,Brownie Heaven,"Desserts, Snacks, Ice Cream, Bakery",300,4.4
https://www.swiggy.com/restaurants/brew-meister-4th-block-jayanagar-bangalore-602770,Brew Meister,"North Indian, South Indian, Continental",600,4.2
https://www.swiggy.com/restaurants/pind-balluchi-sampige-road-malleshwaram-bangalore-676500,Pind Balluchi,"North Indian, Indian, Kebabs, Beverages, Desserts",300,
https://www.swiggy.com/restaurants/pabrais-fresh-and-naturelle-ice-creams-wood-street-brigade-road-bangalore-18977,Pabrai's Fresh and Naturelle Ice Creams,"Ice Cream, Desserts",180,4.6
https://www.swiggy.com/restaurants/kudla-coraltree-rt-nagar-bangalore-27206,Kudla - Coraltree,"Indian, Mangalorean, Goan, South Indian, North Indian, Chinese, Desserts, Bevera...",1000,4
https://www.swiggy.com/restaurants/sly-granny-hal-2nd-stage-indiranagar-bangalore-214202,Sly Granny,"American, Pizzas, Salads, Italian, European, Mexican, Desserts, Beverages",1000,4.3
https://www.swiggy.com/restaurants/minus-30-infantry-road-shivajinagar-bangalore-420143,Minus 30,"Ice Cream, Desserts, Healthy Food, Beverages",600,4.7
https://www.swiggy.com/restaurants/cafe-arabica-mosque-road-frazer-town-bangalore-629210,Cafe Arabica,"Bakery, Desserts",400,3.4
https://www.swiggy.com/restaurants/the-black-pearl-5th-block-koramangala-bangalore-588676,The Black Pearl,"North Indian, Mughlai, Biryani",800,
https://www.swiggy.com/restaurants/say-noodles-armane-nagar-bangalore-324316,Say Noodles,"Chinese, Thai, Seafood, Asian, Combo, Healthy Food, Beverages",300,4
https://www.swiggy.com/restaurants/north-indian-spice-1st-stage-indiranagar-bangalore-151155,North Indian spice,North Indian,200,3.4
https://www.swiggy.com/restaurants/winginit-lakshamma-layout-ulsoor-bangalore-562012,Winginit,"Snacks, American, Fast Food, Beverages",249,4.2
https://www.swiggy.com/restaurants/the-home-bakery-assaye-rd-frazer-town-bangalore-637141,The Home Bakery,"Bakery, Desserts",200,4.6
https://www.swiggy.com/restaurants/china-town-rt-nagar-r-t-nagar-bangalore-698933,China Town,Chinese,300,
https://www.swiggy.com/restaurants/rcb-bar-and-cafe-ashok-nagar-church-street-bangalore-358622,RCB Bar & Cafe,"Indian, Asian, Continental",750,4.1
https://www.swiggy.com/restaurants/midnight-eats-hkp-road-shivajinagar-bangalore-206339,Midnight Eats,"Continental, North Indian",300,3.7
https://www.swiggy.com/restaurants/brunch-house-hal-2nd-stage-indiranagar-bangalore-465551,Brunch House,"Cafe, Pastas, Burgers, Snacks, Beverages",800,4.1
https://www.swiggy.com/restaurants/bigguys-wingery-frazer-town-shivajinagar-bangalore-587239,Bigguy's Wingery,"American, Beverages",300,
https://www.swiggy.com/restaurants/happy-buddha-brigade-road-ashok-nagar-bangalore-332460,Happy Buddha,"Chinese, Oriental",450,4.7
https://www.swiggy.com/restaurants/samosa-platter-kodigehalli-indiranagar-bangalore-538696,Samosa Platter,"Snacks, Street Food, Beverages",400,
https://www.swiggy.com/restaurants/green-theory-shanthala-nagar-richmond-town-bangalore-2856,Green Theory,"Italian, Continental, Healthy Food",1000,4
https://www.swiggy.com/restaurants/sultans-of-spice-5th-block-koramangala-bangalore-18981,Sultans of Spice,"North Indian, Chinese, Biryani",599,4.3
https://www.swiggy.com/restaurants/khanposh-indiranagar-bangalore-545674,Khanposh,Awadhi,800,3.8
https://www.swiggy.com/restaurants/gourmet-cafe-by-freshmenu-richmond-street-ashok-nagar-bangalore-647625,Gourmet Cafe by FreshMenu,"Continental, Asian, Grill, Desserts",250,
https://www.swiggy.com/restaurants/biryani-hub-benson-town-rt-nagar-bangalore-611631,Biryani Hub,"Biryani, North Indian, Kebabs",400,3.3
https://www.swiggy.com/restaurants/cupcake-noggins-domlur-layout-jp-nagar-bangalore-472857,CupCake Noggins,"Desserts, Snacks, Bakery, Beverages",200,4
https://www.swiggy.com/restaurants/jook-taproom-indiranagar-smart-square-complex-indiranagar-bangalore-669855,Jook Taproom Indiranagar,"Snacks, Chinese, Biryani",600,
https://www.swiggy.com/restaurants/chaska-bun-c-main-road-jayanagar-bangalore-670742,Chaska Bun,"Snacks, Beverages",200,
https://www.swiggy.com/restaurants/flavours-by-itc-hotels-residency-road-ashok-nagar-bangalore-281885,Flavours by ITC Hotels,"Indian, Continental, North Indian, Biryani, Desserts",1000,4.2
https://www.swiggy.com/restaurants/snacks-king-kga-road-kodihalli-bangalore-350459,Snacks King,"Snacks, Fast Food, Beverages",100,4.1
https://www.swiggy.com/restaurants/lucknow-nawabi-new-thipasandra-indiranagar-bangalore-405603,LUCKNOW NAWABI,"Chaat, Indian",300,4.4
https://www.swiggy.com/restaurants/kimling-deve-gowda-nagar-r-t-nagar-bangalore-692972,KimLing,"Chinese, Fast Food, Thai, Burmese, Indonesian",300,
https://www.swiggy.com/restaurants/alsara-pastries-kushal-nagar-rt-nagar-bangalore-583488,Alsara pastries,Bakery,150,
https://www.swiggy.com/restaurants/chole-bhature-street-1st-stage-indiranagar-bangalore-602604,Chole Bhature Street,"Indian, Beverages",300,3.9
https://www.swiggy.com/restaurants/bologna-italian-restaurant-hal-2nd-stage-indiranagar-bangalore-176866,Bologna Italian Restaurant,Italian,600,4.4
https://www.swiggy.com/restaurants/bareerah-multicuisine-restaurant-dispensary-road-commercial-street-bangalore-201886,Bareerah Multicuisine Restaurant,"Chinese, Continental, Indian, Arabian",500,4.1
https://www.swiggy.com/restaurants/world-of-chinese-1st-stage-indiranagar-bangalore-602557,World Of Chinese,"Chinese, Indian",300,4
https://www.swiggy.com/restaurants/nevermind-bar-and-social-hal-2nd-stage-indiranagar-bangalore-226770,Nevermind Bar & Social,"Pan-Asian, Indian, Pizzas, Pastas, Sushi, Salads, European, Italian, Japanese",600,3.8
https://www.swiggy.com/restaurants/london-dairy-sadashivanagar-malleshwaram-bangalore-168353,london dairy,Ice Cream,250,4.3
https://www.swiggy.com/restaurants/shamsis-rolls-and-kebabs-benson-town-frazer-town-bangalore-556063,SHAMSI'S ROLLS AND KEBABS,"Fast Food, Arabian, Chinese, Kebabs, Beverages",250,
https://www.swiggy.com/restaurants/china-bistro-hal-2nd-stage-indiranagar-bangalore-77798,China Bistro,Chinese,750,4.4
https://www.swiggy.com/restaurants/sanchez-vittal-mallya-road-bangalore-307804,Sanchez,Mexican,1200,4.3
https://www.swiggy.com/restaurants/oki-poki-sushi-dimsums-and-more-hal-2nd-stage-indiranagar-bangalore-512440,"Oki Poki - Sushi, Dimsums & More","Chinese, Asian, Pan-Asian, Thai, Oriental",800,4.4
https://www.swiggy.com/restaurants/northern-bite-ramkrishnappa-road-cox-town-bangalore-589883,Northern Bite,North Indian,200,4.4
https://www.swiggy.com/restaurants/abc-kolkata-kitchen-markham-road-brigade-road-bangalore-303933,ABC Kolkata kitchen,"Indian, Chinese, Seafood, Kebabs, Snacks",250,3.4
https://www.swiggy.com/restaurants/monsoon-mg-road-bangalore-31974,Monsoon,"Andhra, Asian, Bengali, Biryani, Chettinad, Coastal, Continental, Desserts, Ital...",700,4.6
https://www.swiggy.com/restaurants/coconut-grove-church-street-ashok-nagar-bangalore-448702,Coconut Grove,"South Indian, Seafood, Coastal",1200,4
https://www.swiggy.com/restaurants/burritos-and-bowls-mexican-kitchen-5th-block-koramangala-bangalore-242515,Burritos & Bowls Mexican Kitchen,"Mexican, Salads",450,4.4
https://www.swiggy.com/restaurants/simply-native-1st-main-rd-indiranagar-bangalore-662005,Simply Native,"Indian, Fast Food, Biryani, Snacks, Seafood",800,
https://www.swiggy.com/restaurants/ase-family-restaurant-and-bar-sadashiva-nagar-bangalore-569653,ASE FAMILY RESTAURANT & BAR,"Indian, Seafood, Chinese",800,
https://www.swiggy.com/restaurants/box8-desi-meals-lakshmi-road-shanti-nagar-bangalore-502999,BOX8 - Desi Meals,"North Indian, Biryani, Thalis, Home Food",250,4.3
https://www.swiggy.com/restaurants/biryani-and-more-benson-town-rt-nagar-bangalore-611634,Biryani & More,"Biryani, North Indian, Chinese, Kebabs",300,
https://www.swiggy.com/restaurants/not-guilty-kodihalli-indiranagar-bangalore-655645,Not Guilty,"Healthy Food, Salads, Beverages, Juices, Snacks, Desserts",299,
https://www.swiggy.com/restaurants/midnight-rascals-pizza-mrp-maruti-nagar-btm-layout-bangalore-345404,Midnight Rascals Pizza - MRP,"Pizzas, Snacks, Pastas",300,3.4
https://www.swiggy.com/restaurants/biryani-com-residency-road-shanti-nagar-bangalore-602742,Biryani.com,Biryani,350,
https://www.swiggy.com/restaurants/shakers-cafe-sri-krishna-temple-road-indiranagar-bangalore-193563,Shakers Cafe,"Juices, Desserts, Indian",200,4.3
https://www.swiggy.com/restaurants/grazers-resto-cafe-jayanagar-bangalore-31763,Grazers Resto Cafe,"American, Beverages, Continental, Desserts, Italian, Seafood",350,3.8
https://www.swiggy.com/restaurants/chilli-and-chives-hal-2nd-stage-indiranagar-bangalore-484064,Chilli & Chives,"Asian, Chinese, Thai, Vietnamese",750,4.3
https://www.swiggy.com/restaurants/manchurian-corner-kavi-lakshmisha-road-basavanagudi-bangalore-398062,Manchurian Corner,"Chinese, Indian",300,3.6
https://www.swiggy.com/restaurants/italian-bakehouse-4th-t-block-jayanagar-bangalore-466600,Italian Bakehouse,"Bakery, Beverages, Desserts",1000,
https://www.swiggy.com/restaurants/the-paan-studio-pulakeshinagar-frazer-town-bangalore-350065,The Paan Studio,Paan,300,4.4
https://www.swiggy.com/restaurants/hard-rock-cafe-bengaluru-st-marks-road-bangalore-264924,Hard Rock Cafe Bengaluru,"American, Continental, Indian",900,4.2
https://www.swiggy.com/restaurants/dyce-4th-block-jayanagar-bangalore-610237,DYCE,"Continental, Italian, Thai, Snacks",500,
https://www.swiggy.com/restaurants/madurai-tiffin-house-1st-stage-btm-bangalore-296954,Madurai Tiffin House,Indian,300,1.9
https://www.swiggy.com/restaurants/abruzzo-the-nexus-mall-koramangala-bangalore-652078,Abruzzo,"Italian, Pizzas, Pastas, Salads, Desserts",1200,
https://www.swiggy.com/restaurants/worlonaplate-nehru-nagar-seshadripuram-bangalore-595318,WORLONAPLATE,"Asian, South Indian, Mexican, Biryani",550,
https://www.swiggy.com/restaurants/pizza-kingdom-1st-stage-indiranagar-bangalore-592278,Pizza Kingdom,"Pizzas, Burgers, Beverages",300,4.1
https://www.swiggy.com/restaurants/hanoi-hal-2nd-stage-indiranagar-bangalore-17580,Hanoi,"Asian, Pan-Asian, Vietnamese, Combo, Beverages",1000,4.3
https://www.swiggy.com/restaurants/asean-on-the-edge-mg-road-ashok-nagar-bangalore-231617,ASEAN - On The Edge,"Asian, Thai, Burmese, Vietnamese, Malaysian",1000,4.3
https://www.swiggy.com/restaurants/click-and-orders-begur-main-road-bommanahalli-bangalore-531271,Click & Orders,North Indian,100,
https://www.swiggy.com/restaurants/diabesmart-doopanahalli-indiranagar-bangalore-569438,DiabeSmart,"Snacks, Indian, Fast Food",300,4.5
https://www.swiggy.com/restaurants/wok-in-chow-indiranagar-bangalore-587278,Wok In Chow,"Chinese, Asian",500,4.5
https://www.swiggy.com/restaurants/watsons-vasanth-nagar-bangalore-2915,Watson's,"Continental, Chinese, North Indian, Asian, European",450,3.6
https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-7th-block-jayanagar-bangalore-414694,Piazza pizza by Little Italy,"Fast Food, Italian, Pizzas, Pastas, Desserts",500,3.5
https://www.swiggy.com/restaurants/ministry-of-ice-creams-6th-block-koramangala-bangalore-290059,Ministry of Ice Creams,"Ice Cream, Desserts, Beverages",200,3.7
https://www.swiggy.com/restaurants/cafe-delhi-heights-forum-rex-walk-central-bangalore-bangalore-672387,Cafe Delhi Heights,"Indian, Chinese, Italian",800,4.3
https://www.swiggy.com/restaurants/eat-n-joy-dinnur-main-rd-r-t-nagar-bangalore-642989,Eat N Joy,"Biryani, Snacks, Indian, Fast Food",450,
https://www.swiggy.com/restaurants/burnout-cafe-infantry-road-bangalore-204587,Burnout Cafe,"Continental, Chinese, Italian, Beverages, Steakhouse",200,
https://www.swiggy.com/restaurants/mr-chow-mg-road-ashok-nagar-bangalore-566049,Mr. Chow,"Chinese, Beverages",350,
https://www.swiggy.com/restaurants/flavorville-kavi-lakshmisha-rd-basavanagudi-bangalore-654971,FlavorVille,"North Indian, Chinese, Fast Food, Pizzas, Pastas",450,4.6
https://www.swiggy.com/restaurants/the-food-club-hal-2dd-stage-indiranagar-bangalore-591215,The Food Club,"Indian, Thalis",10,
https://www.swiggy.com/restaurants/ketogenic-foods-cunnigham-road-vasanth-nagar-bangalore-231740,Ketogenic Foods,"Continental, Desserts, Healthy Food",1200,4.3
https://www.swiggy.com/restaurants/sherlocks-pub-frazer-town-pulikeshi-nagar-frazer-town-bangalore-585061,Sherlocks Pub Frazer Town,"Chinese, North Indian, Continental",800,
https://www.swiggy.com/restaurants/yummy-sip-n-bites-mc-layout-vijayanagar-bangalore-380091,YUMMY SIP N BITES,Indian,150,
https://www.swiggy.com/restaurants/now-boarding-cafe-main-rd-jayanagar-bangalore-649992,Now Boarding Cafe,"Beverages, Fast Food, Chinese, Italian-American",500,
https://www.swiggy.com/restaurants/adil-biryani-house-5th-block-koramangala-bangalore-557828,ADIL BIRYANI HOUSE,"Biryani, Hyderabadi",200,3.5
https://www.swiggy.com/restaurants/dr-shakes-lakhsmipuram-indiranagar-bangalore-425420,Dr.Shakes,Beverages,250,4.1
https://www.swiggy.com/restaurants/in-wok-kingston-steet-richmond-road-bangalore-2827,In Wok,Chinese,500,4.4
https://www.swiggy.com/restaurants/bohemians-hal-2nd-stage-indiranagar-bangalore-296737,BOHEMIANS,"Indian, Italian, Chinese, American",1200,4.3
https://www.swiggy.com/restaurants/sicily-khb-colony-koramangala-bangalore-491424,Sicily,Continental,800,4.6
https://www.swiggy.com/restaurants/soroush-biriyani-aga-abdullah-street-richmond-town-bangalore-237526,Soroush Biriyani,"Biryani, Mughlai",350,3.5
https://www.swiggy.com/restaurants/the-living-room-residency-road-ashok-nagar-bangalore-471784,The Living Room,"Fast Food, Pizzas, Seafood",400,
https://www.swiggy.com/restaurants/konian-restaurant-basavanna-layout-btm-layout-bangalore-612685,Konian Restaurant,"Indian, Chinese",250,
https://www.swiggy.com/restaurants/biergarten-brewery-and-kitchen-5th-block-koramangala-bangalore-284774,Biergarten Brewery & Kitchen,"Continental, Pizzas, North Indian, Chinese, Asian, South Indian",750,4.3
https://www.swiggy.com/restaurants/rolls-namita-ki-tavarekere-btm-bangalore-676284,Rolls Namita Ki,"Snacks, Beverages, Desserts",250,
https://www.swiggy.com/restaurants/i-luv-biryani-puttappa-layout-indiranagar-bangalore-209987,I Luv Biryani,Biryani,300,3.7
https://www.swiggy.com/restaurants/jumbo-sandwich-1st-stage-btm-layout-bangalore-337344,JUMBO SANDWICH,"Continental, Beverages",300,3.8
https://www.swiggy.com/restaurants/paratha-pradise-hanumanthappa-rd-kammanahalli-kalyan-nagar-bangalore-696648,Paratha Pradise,North Indian,119,
https://www.swiggy.com/restaurants/whats-in-a-name-5th-block-koramangala-bangalore-474561,What's In A Name,"Chinese, Continental, Italian, Fast Food",1000,
https://www.swiggy.com/restaurants/allana-kabab-shanthinagara-austin-town-bangalore-616087,ALLANA KABAB,"Kebabs, Indian, Snacks",250,
https://www.swiggy.com/restaurants/andhra-meal-company-nanjappa-layout-adugodi-bangalore-423140,Andhra Meal Company,"Street Food, South Indian",200,3
https://www.swiggy.com/restaurants/the-soup-project-armugam-circle-basavanagudi-bangalore-337820,THE SOUP PROJECT,"Chinese, Continental",300,4.5
https://www.swiggy.com/restaurants/da-fu-residency-road-ashok-nagar-bangalore-519881,DA-FU,"Chinese, Indian, Beverages",600,
https://www.swiggy.com/restaurants/buono-lakshmamma-layout-halasuru-bangalore-647606,Buono!,"Italian, American, Pastas, Salads, Burgers",300,4
https://www.swiggy.com/restaurants/just-creamery-healthy-ice-cream-vasanth-nagar-malleshwaram-bangalore-528626,JUST CREAMERY - Healthy Ice Cream,"Ice Cream, Desserts, Healthy Food, Keto",200,4.4
https://www.swiggy.com/restaurants/amore-gelato-italian-ice-cream-shanthala-nagar-central-bangalore-bangalore-672534,Amore Gelato - Italian Ice Cream,Ice Cream,200,
https://www.swiggy.com/restaurants/kolkata-king-rashtriya-vidyalaya-road-basavanagudi-bangalore-445715,kolkata King,"Snacks, Chinese",300,
https://www.swiggy.com/restaurants/fresh-crunch-pizza-hal-2nd-stage-indiranagar-bangalore-559737,Fresh crunch pizza,"Pizzas, Burgers",400,4.1
https://www.swiggy.com/restaurants/the-bakers-dozen-opp-nandini-booth-sriprasth-complex-austin-town-bangalore-704354,The Baker's Dozen,Indian,500,
https://www.swiggy.com/restaurants/kudo-chocolate-factory-road-btm-bangalore-673420,Kudo,"Indian, North Indian, Desserts",600,
https://www.swiggy.com/restaurants/tipsy-bull-the-bar-exchange-indiranagar-bangalore-184123,Tipsy Bull The Bar Exchange,Indian,1500,
https://www.swiggy.com/restaurants/china-garten-hal-2dd-stage-indiranagar-bangalore-166334,China Garten,"Chinese, Thai",250,4.1
https://www.swiggy.com/restaurants/sayaam-kitchen-kodihalli-indiranagar-bangalore-229748,Sayaam Kitchen,"North Indian, Chinese",250,4.1
